x,y,MIN_TEMPERATURE,TOTAL_RAIN_FLAG,SNOW_ON_GROUND,LOCAL_DATE,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,MEAN_TEMPERATURE,PROVINCE_CODE,LOCAL_YEAR,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,LOCAL_MONTH,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,STATION_NAME,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,ID,MAX_REL_HUMIDITY,LOCAL_DAY,TOTAL_PRECIPITATION,TOTAL_SNOW,DIRECTION_MAX_GUST,SPEED_MAX_GUST,CLIMATE_IDENTIFIER,TOTAL_RAIN,COOLING_DEGREE_DAYS_FLAG
-77.79307222222222,49.757783333333336,9.1,M,,2006-05-11 00:00:00,,0,,14.3,QC,2006,,,,,5,,3.7,63,,,M,MATAGAMI,19.4,,7094637.2006.5.11,93,11,0,,11,35,7094637,,
-77.79307222222222,49.757783333333336,10.8,M,,2006-05-12 00:00:00,,0,,14.3,QC,2006,,,,,5,,3.7,66,,,M,MATAGAMI,17.7,,7094637.2006.5.12,92,12,0,,11,54,7094637,,
-77.79307222222222,49.757783333333336,3.3,M,,2006-05-13 00:00:00,,0,,12.4,QC,2006,,,,,5,,5.6,45,,,M,MATAGAMI,21.5,,7094637.2006.5.13,92,13,0,,15,70,7094637,,
-77.79307222222222,49.757783333333336,1.3,M,,2006-05-14 00:00:00,,0,,12.9,QC,2006,,,,,5,,5.1,25,,,M,MATAGAMI,24.5,,7094637.2006.5.14,93,14,1,,9,46,7094637,,
-77.79307222222222,49.757783333333336,2.8,M,,2006-05-15 00:00:00,,0,,14.4,QC,2006,,,,,5,,3.6,21,,,M,MATAGAMI,26,,7094637.2006.5.15,89,15,0.5,,0,0,7094637,,
-77.79307222222222,49.757783333333336,6.5,M,,2006-05-16 00:00:00,,0,,16.5,QC,2006,,,,,5,,1.5,22,,,M,MATAGAMI,26.4,,7094637.2006.5.16,91,16,0,,34,44,7094637,,
-77.79307222222222,49.757783333333336,3.4,M,,2006-05-17 00:00:00,,0,,13.2,QC,2006,,,,,5,,4.8,37,,,M,MATAGAMI,23,,7094637.2006.5.17,94,17,0.5,,15,33,7094637,,
-77.79307222222222,49.757783333333336,6.4,M,,2006-05-18 00:00:00,,0,,11.1,QC,2006,,,,,5,,6.9,64,,,M,MATAGAMI,15.8,,7094637.2006.5.18,91,18,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,1.4,M,,2006-05-19 00:00:00,,0,,8.7,QC,2006,,,,,5,,9.3,62,,,M,MATAGAMI,15.9,,7094637.2006.5.19,100,19,0.5,,33,41,7094637,,
-77.79307222222222,49.757783333333336,0.2,M,,2006-05-20 00:00:00,,0,,2.4,QC,2006,,,,,5,,15.6,86,,,M,MATAGAMI,4.5,,7094637.2006.5.20,100,20,3.5,,33,44,7094637,,
-77.79307222222222,49.757783333333336,-0.6,M,,2006-05-21 00:00:00,E,0,,0.8,QC,2006,,,,E,5,,17.2,,,,M,MATAGAMI,2.2,,7094637.2006.5.21,,21,6.5,,32,50,7094637,,
-77.79307222222222,49.757783333333336,-0.8,M,,2006-05-22 00:00:00,,0,,1.4,QC,2006,,,,,5,,16.6,,,,M,MATAGAMI,3.6,,7094637.2006.5.22,,22,3.5,,32,44,7094637,,
-77.79307222222222,49.757783333333336,-2.6,M,,2006-05-23 00:00:00,,0,,4.6,QC,2006,,,,,5,,13.4,45,,,M,MATAGAMI,11.8,,7094637.2006.5.23,100,23,1,,30,37,7094637,,
-77.79307222222222,49.757783333333336,-4.4,M,,2006-05-24 00:00:00,,0,,9,QC,2006,,,,,5,,9,26,,,M,MATAGAMI,22.3,,7094637.2006.5.24,93,24,1.5,,21,32,7094637,,
-77.79307222222222,49.757783333333336,7.2,M,,2006-05-25 00:00:00,,0,,15.1,QC,2006,,,,,5,,2.9,37,,,M,MATAGAMI,23,,7094637.2006.5.25,88,25,1,,24,35,7094637,,
-77.79307222222222,49.757783333333336,2,M,,2006-05-26 00:00:00,,0,,8.7,QC,2006,,,,,5,,9.3,36,,,M,MATAGAMI,15.4,,7094637.2006.5.26,100,26,7.5,,32,33,7094637,,
-77.79307222222222,49.757783333333336,-0.9,M,,2006-05-27 00:00:00,,0,,8.4,QC,2006,,,,,5,,9.6,31,,,M,MATAGAMI,17.6,,7094637.2006.5.27,100,27,0.5,,0,0,7094637,,
-77.79307222222222,49.757783333333336,8.2,M,,2006-05-28 00:00:00,,0.8,,18.8,QC,2006,,,,,5,,0,44,,,M,MATAGAMI,29.3,,7094637.2006.5.28,96,28,3,,28,52,7094637,,
-77.79307222222222,49.757783333333336,12.1,M,,2006-05-29 00:00:00,,0.2,,18.2,QC,2006,,,,,5,,0,57,,,M,MATAGAMI,24.3,,7094637.2006.5.29,98,29,9,,0,0,7094637,,
-77.79307222222222,49.757783333333336,12.1,M,,2006-05-30 00:00:00,,3.8,,21.8,QC,2006,,,,,5,,0,50,,,M,MATAGAMI,31.5,,7094637.2006.5.30,98,30,2,,29,39,7094637,,
-77.79307222222222,49.757783333333336,5.1,M,,2006-05-31 00:00:00,,0,,14.5,QC,2006,,,,,5,,3.5,31,,,M,MATAGAMI,23.9,,7094637.2006.5.31,97,31,0.5,,33,46,7094637,,
-77.79307222222222,49.757783333333336,2,M,,2006-06-01 00:00:00,,0,,13.4,QC,2006,,,,,6,,4.6,34,,,M,MATAGAMI,24.7,,7094637.2006.6.1,99,1,3.5,,36,52,7094637,,
-77.79307222222222,49.757783333333336,2.4,M,,2006-06-02 00:00:00,,0,,11.3,QC,2006,,,,,6,,6.7,26,,,M,MATAGAMI,20.1,,7094637.2006.6.2,95,2,1,,0,0,7094637,,
-77.79307222222222,49.757783333333336,2,M,,2006-06-03 00:00:00,,0,,12.7,QC,2006,,,,,6,,5.3,23,,,M,MATAGAMI,23.4,,7094637.2006.6.3,94,3,0.5,,36,41,7094637,,
-77.79307222222222,49.757783333333336,2.7,M,,2006-06-04 00:00:00,,0,,14.7,QC,2006,,,,,6,,3.3,22,,,M,MATAGAMI,26.6,,7094637.2006.6.4,91,4,0,,30,37,7094637,,
-77.79307222222222,49.757783333333336,10,M,,2006-06-05 00:00:00,,0.2,,18.2,QC,2006,,,,,6,,0,34,,,M,MATAGAMI,26.3,,7094637.2006.6.5,86,5,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,8.6,M,,2006-06-06 00:00:00,,2,,20,QC,2006,,,,,6,,0,22,,,M,MATAGAMI,31.4,,7094637.2006.6.6,87,6,1,,18,39,7094637,,
-77.79307222222222,49.757783333333336,12.9,M,,2006-06-07 00:00:00,,3.8,,21.8,QC,2006,,,,,6,,0,31,,,M,MATAGAMI,30.7,,7094637.2006.6.7,85,7,0.5,,20,46,7094637,,
-77.79307222222222,49.757783333333336,5.1,M,,2006-06-08 00:00:00,,0,,12,QC,2006,,,,,6,,6,74,,,M,MATAGAMI,18.8,,7094637.2006.6.8,100,8,15.5,,32,37,7094637,,
-77.79307222222222,49.757783333333336,1.8,M,,2006-06-09 00:00:00,,0,,3.7,QC,2006,,,,,6,,14.3,96,,,M,MATAGAMI,5.6,,7094637.2006.6.9,100,9,8.5,,33,50,7094637,,
-77.79307222222222,49.757783333333336,0.4,M,,2006-06-10 00:00:00,,0,,2.9,QC,2006,,,,,6,,15.1,84,,,M,MATAGAMI,5.3,,7094637.2006.6.10,100,10,3.5,,33,39,7094637,,
-77.79307222222222,49.757783333333336,1.5,M,,2006-06-11 00:00:00,,0,,7,QC,2006,,,,,6,,11,73,,,M,MATAGAMI,12.4,,7094637.2006.6.11,100,11,0.5,,30,41,7094637,,
-77.79307222222222,49.757783333333336,5.8,M,,2006-06-12 00:00:00,,0,,12.1,QC,2006,,,,,6,,5.9,38,,,M,MATAGAMI,18.4,,7094637.2006.6.12,92,12,0,,33,33,7094637,,
-77.79307222222222,49.757783333333336,4.1,M,,2006-06-13 00:00:00,,0,,12.2,QC,2006,,,,,6,,5.8,34,,,M,MATAGAMI,20.3,,7094637.2006.6.13,91,13,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,1.2,M,,2006-06-14 00:00:00,,0,,12.4,QC,2006,,,,,6,,5.6,30,,,M,MATAGAMI,23.5,,7094637.2006.6.14,95,14,0.5,,32,39,7094637,,
-77.79307222222222,49.757783333333336,13.2,M,,2006-06-15 00:00:00,,2,,20,QC,2006,,,,,6,,0,30,,,M,MATAGAMI,26.8,,7094637.2006.6.15,77,15,0.5,,33,37,7094637,,
-77.79307222222222,49.757783333333336,14.2,M,,2006-06-16 00:00:00,,2.5,,20.5,QC,2006,,,,,6,,0,44,,,M,MATAGAMI,26.7,,7094637.2006.6.16,98,16,5,,21,44,7094637,,
-77.79307222222222,49.757783333333336,16.8,M,,2006-06-17 00:00:00,,4.7,,22.7,QC,2006,,,,,6,,0,60,,,M,MATAGAMI,28.6,,7094637.2006.6.17,100,17,9,,18,41,7094637,,
-77.79307222222222,49.757783333333336,19.1,M,,2006-06-18 00:00:00,,6.3,,24.3,QC,2006,,,,,6,,0,54,,,M,MATAGAMI,29.4,,7094637.2006.6.18,93,18,0.5,,23,63,7094637,,
-77.79307222222222,49.757783333333336,3.5,M,,2006-06-19 00:00:00,,0,,14.7,QC,2006,,,,,6,,3.3,45,,,M,MATAGAMI,25.8,,7094637.2006.6.19,96,19,10,,24,44,7094637,,
-77.79307222222222,49.757783333333336,2.6,M,,2006-06-20 00:00:00,,0,,11.3,QC,2006,,,,,6,,6.7,33,,,M,MATAGAMI,19.9,,7094637.2006.6.20,99,20,0,,29,37,7094637,,
-77.79307222222222,49.757783333333336,4.5,M,,2006-06-21 00:00:00,,0,,15,QC,2006,,,,,6,,3,40,,,M,MATAGAMI,25.5,,7094637.2006.6.21,91,21,0,,19,48,7094637,,
-77.79307222222222,49.757783333333336,2.5,M,,2006-06-22 00:00:00,,0,,11.2,QC,2006,,,,,6,,6.8,,,,M,MATAGAMI,19.9,M,7094637.2006.6.22,,22,,,32,48,7094637,,
-77.79307222222222,49.757783333333336,2.6,M,,2006-06-23 00:00:00,,0,,10.5,QC,2006,,,,,6,,7.5,41,,,M,MATAGAMI,18.4,,7094637.2006.6.23,95,23,1,,28,35,7094637,,
-77.79307222222222,49.757783333333336,6,M,,2006-06-24 00:00:00,,0,,13.5,QC,2006,,,,,6,,4.5,40,,,M,MATAGAMI,21,,7094637.2006.6.24,100,24,1.5,,34,41,7094637,,
-77.79307222222222,49.757783333333336,5.4,M,,2006-06-25 00:00:00,,0,,14.5,QC,2006,,,,,6,,3.5,30,,,M,MATAGAMI,23.6,,7094637.2006.6.25,96,25,1,,0,0,7094637,,
-77.79307222222222,49.757783333333336,3.1,M,,2006-06-26 00:00:00,,0,,15.3,QC,2006,,,,,6,,2.7,25,,,M,MATAGAMI,27.5,,7094637.2006.6.26,90,26,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,13.4,M,,2006-06-27 00:00:00,,0.7,,18.7,QC,2006,,,,,6,,0,55,,,M,MATAGAMI,24,,7094637.2006.6.27,99,27,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,8.5,M,,2006-06-28 00:00:00,,0,,15.2,QC,2006,,,,,6,,2.8,53,,,M,MATAGAMI,21.9,,7094637.2006.6.28,100,28,2.5,,28,32,7094637,,
-77.79307222222222,49.757783333333336,8.1,M,,2006-06-29 00:00:00,,0,,14,QC,2006,,,,,6,,4,40,,,M,MATAGAMI,19.9,,7094637.2006.6.29,86,29,0,,34,32,7094637,,
-77.79307222222222,49.757783333333336,5.7,M,,2006-06-30 00:00:00,,0,,11.1,QC,2006,,,,,6,,6.9,,,,M,MATAGAMI,16.5,,7094637.2006.6.30,,30,0.5,,27,39,7094637,,
-77.79307222222222,49.757783333333336,2.6,M,,2006-07-01 00:00:00,,0,,10.5,QC,2006,,,,,7,,7.5,44,,,M,MATAGAMI,18.3,,7094637.2006.7.1,94,1,1,,0,0,7094637,,
-77.79307222222222,49.757783333333336,10.3,M,,2006-07-02 00:00:00,,0,,15.9,QC,2006,,,,,7,,2.1,48,,,M,MATAGAMI,21.4,,7094637.2006.7.2,99,2,18,,35,32,7094637,,
-77.79307222222222,49.757783333333336,10.4,M,,2006-07-03 00:00:00,,0.3,,18.3,QC,2006,,,,,7,,0,45,,,M,MATAGAMI,26.1,,7094637.2006.7.3,97,3,0.5,,21,37,7094637,,
-77.79307222222222,49.757783333333336,10.5,M,,2006-07-04 00:00:00,,0,,17,QC,2006,,,,,7,,1,47,,,M,MATAGAMI,23.4,,7094637.2006.7.4,97,4,4,,27,52,7094637,,
-77.79307222222222,49.757783333333336,10,M,,2006-07-05 00:00:00,,0,,12.1,QC,2006,,,,,7,,5.9,85,,,M,MATAGAMI,14.2,,7094637.2006.7.5,97,5,4,,0,0,7094637,,
-77.79307222222222,49.757783333333336,11.1,M,,2006-07-06 00:00:00,,0,,17.5,QC,2006,,,,,7,,0.5,40,,,M,MATAGAMI,23.9,,7094637.2006.7.6,90,6,0,,32,35,7094637,,
-77.79307222222222,49.757783333333336,15.2,M,,2006-07-07 00:00:00,,3.4,,21.4,QC,2006,,,,,7,,0,44,,,M,MATAGAMI,27.6,,7094637.2006.7.7,83,7,0,,32,33,7094637,,
-77.79307222222222,49.757783333333336,17.2,M,,2006-07-08 00:00:00,,5.3,,23.3,QC,2006,,,,,7,,0,39,,,M,MATAGAMI,29.4,,7094637.2006.7.8,73,8,0,,22,54,7094637,,
-77.79307222222222,49.757783333333336,6.7,M,,2006-07-09 00:00:00,,0,,13.1,QC,2006,,,,,7,,4.9,54,,,M,MATAGAMI,19.4,,7094637.2006.7.9,95,9,0,,23,44,7094637,,
-77.79307222222222,49.757783333333336,4.6,M,,2006-07-10 00:00:00,,0,,14.4,QC,2006,,,,,7,,3.6,29,,,M,MATAGAMI,24.2,,7094637.2006.7.10,88,10,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,4.8,M,,2006-07-11 00:00:00,,0,,16.5,QC,2006,,,,,7,,1.5,25,,,M,MATAGAMI,28.2,,7094637.2006.7.11,86,11,0,,36,33,7094637,,
-77.79307222222222,49.757783333333336,9.2,M,,2006-07-12 00:00:00,,0.8,,18.8,QC,2006,,,,,7,,0,34,,,M,MATAGAMI,28.3,,7094637.2006.7.12,90,12,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,10,M,,2006-07-13 00:00:00,,3.5,,21.5,QC,2006,,,,,7,,0,34,,,M,MATAGAMI,32.9,,7094637.2006.7.13,85,13,0.5,,22,46,7094637,,
-77.79307222222222,49.757783333333336,12.8,M,,2006-07-14 00:00:00,,5.8,,23.8,QC,2006,,,,,7,,0,36,,,M,MATAGAMI,34.7,,7094637.2006.7.14,87,14,0.5,,20,37,7094637,,
-77.79307222222222,49.757783333333336,14.2,M,,2006-07-15 00:00:00,,2.7,,20.7,QC,2006,,,,,7,,0,46,,,M,MATAGAMI,27.1,,7094637.2006.7.15,91,15,3.5,,29,44,7094637,,
-77.79307222222222,49.757783333333336,13.6,M,,2006-07-16 00:00:00,,3.8,,21.8,QC,2006,,,,,7,,0,39,,,M,MATAGAMI,30,,7094637.2006.7.16,94,16,8,,29,78,7094637,,
-77.79307222222222,49.757783333333336,11.2,M,,2006-07-17 00:00:00,,0,,16.9,QC,2006,,,,,7,,1.1,66,,,M,MATAGAMI,22.6,,7094637.2006.7.17,93,17,10.5,,25,56,7094637,,
-77.79307222222222,49.757783333333336,12.1,M,,2006-07-18 00:00:00,,0,,16.8,QC,2006,,,,,7,,1.2,44,,,M,MATAGAMI,21.5,,7094637.2006.7.18,91,18,0.5,,31,39,7094637,,
-77.79307222222222,49.757783333333336,8.8,M,,2006-07-19 00:00:00,,0,,18,QC,2006,,,,,7,,0,40,,,M,MATAGAMI,27.2,,7094637.2006.7.19,91,19,0.5,,18,46,7094637,,
-77.79307222222222,49.757783333333336,18.5,M,,2006-07-20 00:00:00,,,M,,QC,2006,M,,E,,7,,,,,M,M,MATAGAMI,,,7094637.2006.7.20,,20,40,,0,0,7094637,,M
-77.79307222222222,49.757783333333336,5.8,M,,2006-07-21 00:00:00,,0,,13.6,QC,2006,,,,,7,,4.4,40,,,M,MATAGAMI,21.4,,7094637.2006.7.21,89,21,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,8.2,M,,2006-07-22 00:00:00,,0,,13,QC,2006,,,,,7,,5,53,,,M,MATAGAMI,17.8,,7094637.2006.7.22,90,22,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,5.8,M,,2006-07-23 00:00:00,,0,,14.1,QC,2006,,,,,7,,3.9,34,,,M,MATAGAMI,22.3,,7094637.2006.7.23,85,23,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,3,M,,2006-07-24 00:00:00,,0,,11.9,QC,2006,,,,,7,,6.1,44,,,M,MATAGAMI,20.7,,7094637.2006.7.24,94,24,1,,19,41,7094637,,
-77.79307222222222,49.757783333333336,11.5,M,,2006-07-25 00:00:00,,0,,16.7,QC,2006,,,,,7,,1.3,70,,,M,MATAGAMI,21.9,,7094637.2006.7.25,96,25,3.5,,0,0,7094637,,
-77.79307222222222,49.757783333333336,10,M,,2006-07-26 00:00:00,,0.5,,18.5,QC,2006,,,,,7,,0,55,,,M,MATAGAMI,26.9,,7094637.2006.7.26,97,26,1,,0,0,7094637,,
-77.79307222222222,49.757783333333336,12.8,M,,2006-07-27 00:00:00,,2.2,,20.2,QC,2006,,,,,7,,0,46,,,M,MATAGAMI,27.5,,7094637.2006.7.27,93,27,8,,27,39,7094637,,
-77.79307222222222,49.757783333333336,11.3,M,,2006-07-28 00:00:00,,2,,20,QC,2006,,,,,7,,0,42,,,M,MATAGAMI,28.7,,7094637.2006.7.28,91,28,4.5,,25,69,7094637,,
-77.79307222222222,49.757783333333336,5.4,M,,2006-07-29 00:00:00,,0,,12.1,QC,2006,,,,,7,,5.9,37,,,M,MATAGAMI,18.7,,7094637.2006.7.29,92,29,0,,33,39,7094637,,
-77.79307222222222,49.757783333333336,1.8,M,,2006-07-30 00:00:00,,0,,12.7,QC,2006,,,,,7,,5.3,39,,,M,MATAGAMI,23.6,,7094637.2006.7.30,88,30,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,9.7,M,,2006-07-31 00:00:00,,0,,17.1,QC,2006,,,,,7,,0.9,53,,,M,MATAGAMI,24.5,,7094637.2006.7.31,93,31,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,14.1,M,,2006-08-01 00:00:00,,4.6,,22.6,QC,2006,,,,,8,,0,34,,,M,MATAGAMI,31,,7094637.2006.8.1,94,1,0.5,,24,50,7094637,,
-77.79307222222222,49.757783333333336,11.7,M,,2006-08-02 00:00:00,,0.9,,18.9,QC,2006,,,,,8,,0,43,,,M,MATAGAMI,26,,7094637.2006.8.2,86,2,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,8.7,M,,2006-08-03 00:00:00,,0,,17.7,QC,2006,,,,,8,,0.3,43,,,M,MATAGAMI,26.6,,7094637.2006.8.3,91,3,2.5,,31,48,7094637,,
-77.79307222222222,49.757783333333336,3.4,M,,2006-08-04 00:00:00,,0,,11.1,QC,2006,,,,,8,,6.9,57,,,M,MATAGAMI,18.8,,7094637.2006.8.4,92,4,1,,28,50,7094637,,
-77.79307222222222,49.757783333333336,3.3,M,,2006-08-05 00:00:00,,0,,13.9,QC,2006,,,,,8,,4.1,41,,,M,MATAGAMI,24.4,,7094637.2006.8.5,92,5,0.5,,29,35,7094637,,
-77.79307222222222,49.757783333333336,12,M,,2006-08-06 00:00:00,,1,,19,QC,2006,,,,,8,,0,51,,,M,MATAGAMI,26,,7094637.2006.8.6,92,6,18.5,,28,78,7094637,,
-77.79307222222222,49.757783333333336,8.8,M,,2006-08-07 00:00:00,,0,,13.3,QC,2006,,,,,8,,4.7,54,,,M,MATAGAMI,17.8,,7094637.2006.8.7,89,7,2.5,,31,46,7094637,,
-77.79307222222222,49.757783333333336,7,M,,2006-08-08 00:00:00,,0,,15.2,QC,2006,,,,,8,,2.8,38,,,M,MATAGAMI,23.4,,7094637.2006.8.8,85,8,0,,24,39,7094637,,
-77.79307222222222,49.757783333333336,10.3,M,,2006-08-09 00:00:00,,0,,14,QC,2006,,,,,8,,4,66,,,M,MATAGAMI,17.7,,7094637.2006.8.9,91,9,16,,0,0,7094637,,
-77.79307222222222,49.757783333333336,6.3,M,,2006-08-10 00:00:00,,0,,10.6,QC,2006,,,,,8,,7.4,53,,,M,MATAGAMI,14.9,,7094637.2006.8.10,90,10,0,,34,39,7094637,,
-77.79307222222222,49.757783333333336,4.8,M,,2006-08-11 00:00:00,,0,,10.8,QC,2006,,,,,8,,7.2,46,,,M,MATAGAMI,16.7,,7094637.2006.8.11,91,11,0,,32,39,7094637,,
-77.79307222222222,49.757783333333336,4,M,,2006-08-12 00:00:00,,0,,11.8,QC,2006,,,,,8,,6.2,36,,,M,MATAGAMI,19.6,,7094637.2006.8.12,88,12,0,,31,33,7094637,,
-77.79307222222222,49.757783333333336,1.5,M,,2006-08-13 00:00:00,,0,,13.2,QC,2006,,,,,8,,4.8,38,,,M,MATAGAMI,24.8,,7094637.2006.8.13,87,13,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,13.7,M,,2006-08-14 00:00:00,,0,,15.7,QC,2006,,,,,8,,2.3,69,,,M,MATAGAMI,17.7,,7094637.2006.8.14,91,14,20,,0,0,7094637,,
-77.79307222222222,49.757783333333336,12.4,M,,2006-08-15 00:00:00,,0,,16.3,QC,2006,,,,,8,,1.7,62,,,M,MATAGAMI,20.2,,7094637.2006.8.15,91,15,0.5,,31,39,7094637,,
-77.79307222222222,49.757783333333336,8.6,M,,2006-08-16 00:00:00,,0,,14.9,QC,2006,,,,,8,,3.1,51,,,M,MATAGAMI,21.1,M,7094637.2006.8.16,91,16,,,0,0,7094637,,
-77.79307222222222,49.757783333333336,7.9,M,,2006-08-17 00:00:00,,0,,16.7,QC,2006,,,,,8,,1.3,,,,M,MATAGAMI,25.5,,7094637.2006.8.17,,17,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,11.4,M,,2006-08-18 00:00:00,,0,,17.1,QC,2006,,,,,8,,0.9,69,,,M,MATAGAMI,22.8,,7094637.2006.8.18,99,18,5.5,,33,44,7094637,,
-77.79307222222222,49.757783333333336,6.2,M,,2006-08-19 00:00:00,,0,,11.6,QC,2006,,,,,8,,6.4,53,,,M,MATAGAMI,17,,7094637.2006.8.19,97,19,0,,33,32,7094637,,
-77.79307222222222,49.757783333333336,4.6,M,,2006-08-20 00:00:00,,0,,13.4,QC,2006,,,,,8,,4.6,34,,,M,MATAGAMI,22.2,,7094637.2006.8.20,100,20,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,5,M,,2006-08-21 00:00:00,,0,,15.2,QC,2006,,,,,8,,2.8,43,,,M,MATAGAMI,25.4,,7094637.2006.8.21,100,21,9,,27,78,7094637,,
-77.79307222222222,49.757783333333336,5.2,M,,2006-08-22 00:00:00,,0,,9.6,QC,2006,,,,,8,,8.4,51,,,M,MATAGAMI,13.9,,7094637.2006.8.22,100,22,1,,29,44,7094637,,
-77.79307222222222,49.757783333333336,3.8,M,,2006-08-23 00:00:00,,0,,9.2,QC,2006,,,,,8,,8.8,54,,,M,MATAGAMI,14.6,,7094637.2006.8.23,98,23,0,,32,39,7094637,,
-77.79307222222222,49.757783333333336,1.9,M,,2006-08-24 00:00:00,,0,,8.2,QC,2006,,,,,8,,9.8,48,,,M,MATAGAMI,14.4,,7094637.2006.8.24,96,24,0.5,,0,0,7094637,,
-77.79307222222222,49.757783333333336,1.5,M,,2006-08-25 00:00:00,,0,,8.9,QC,2006,,,,,8,,9.1,42,,,M,MATAGAMI,16.3,,7094637.2006.8.25,97,25,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,1.4,M,,2006-08-26 00:00:00,,0,,11.2,QC,2006,,,,,8,,6.8,38,,,M,MATAGAMI,20.9,,7094637.2006.8.26,96,26,0,,15,35,7094637,,
-77.79307222222222,49.757783333333336,10.2,M,,2006-08-27 00:00:00,,0,,13.1,QC,2006,,,,,8,,4.9,,,,M,MATAGAMI,15.9,,7094637.2006.8.27,,27,26,,0,0,7094637,,
-77.79307222222222,49.757783333333336,10.3,M,,2006-08-28 00:00:00,,0,,16.5,QC,2006,,,,,8,,1.5,55,,,M,MATAGAMI,22.6,,7094637.2006.8.28,100,28,3,,31,35,7094637,,
-77.79307222222222,49.757783333333336,5.4,M,,2006-08-29 00:00:00,,0,,9.7,QC,2006,,,,,8,,8.3,59,,,M,MATAGAMI,14,,7094637.2006.8.29,98,29,0,,33,54,7094637,,
-77.79307222222222,49.757783333333336,2,M,,2006-08-30 00:00:00,,0,,8.8,QC,2006,,,,,8,,9.2,50,,,M,MATAGAMI,15.6,,7094637.2006.8.30,95,30,0,,33,39,7094637,,
-77.79307222222222,49.757783333333336,2,M,,2006-08-31 00:00:00,,0,,11.2,QC,2006,,,,,8,,6.8,45,,,M,MATAGAMI,20.3,,7094637.2006.8.31,100,31,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,1.7,M,,2006-09-01 00:00:00,,0,,12.6,QC,2006,,,,,9,,5.4,36,,,M,MATAGAMI,23.4,,7094637.2006.9.1,100,1,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,3.6,M,,2006-09-02 00:00:00,,0,,13.8,QC,2006,,,,,9,,4.2,42,,,M,MATAGAMI,23.9,,7094637.2006.9.2,95,2,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,7.6,M,,2006-09-03 00:00:00,,0,,14,QC,2006,,,,,9,,4,55,,,M,MATAGAMI,20.4,,7094637.2006.9.3,99,3,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,5.6,M,,2006-09-04 00:00:00,,0,,15.4,QC,2006,,,,,9,,2.6,34,,,M,MATAGAMI,25.1,,7094637.2006.9.4,99,4,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,5.8,M,,2006-09-05 00:00:00,,0,,16.3,QC,2006,,,,,9,,1.7,42,,,M,MATAGAMI,26.7,,7094637.2006.9.5,100,5,1,,24,57,7094637,,
-77.79307222222222,49.757783333333336,2.3,M,,2006-09-06 00:00:00,,0,,8.7,QC,2006,,,,,9,,9.3,37,,,M,MATAGAMI,15.1,,7094637.2006.9.6,98,6,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,-0.3,M,,2006-09-07 00:00:00,,0,,11.1,QC,2006,,,,,9,,6.9,41,,,M,MATAGAMI,22.4,,7094637.2006.9.7,97,7,2,,23,48,7094637,,
-77.79307222222222,49.757783333333336,2.1,M,,2006-09-08 00:00:00,,0,,8.2,QC,2006,,,,,9,,9.8,52,,,M,MATAGAMI,14.2,,7094637.2006.9.8,99,8,2,,32,44,7094637,,
-77.79307222222222,49.757783333333336,-0.2,M,,2006-09-09 00:00:00,,0,,6.2,QC,2006,,,,,9,,11.8,49,,,M,MATAGAMI,12.6,,7094637.2006.9.9,98,9,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,5,M,,2006-09-10 00:00:00,,0,,9.7,QC,2006,,,,,9,,8.3,43,,,M,MATAGAMI,14.3,,7094637.2006.9.10,90,10,0,,0,0,7094637,,
-77.79307222222222,49.757783333333336,-1,M,,2006-09-11 00:00:00,,0,,8.4,QC,2006,,,,,9,,9.6,36,,,M,MATAGAMI,17.7,,7094637.2006.9.11,94,11,0,,0,0,7094637,,
