"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-77.79","49.76","MATAGAMI","7094637","2024-06-13","2024","06","13","","23.0","","8.0","","15.5","","2.5","","0.0","","","","","","49.3","","","","33","","42",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-14","2024","06","14","","12.9","","5.6","","9.3","","8.7","","0.0","","","","","","0.0","","","","30","","53",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-15","2024","06","15","","18.3","","3.4","","10.9","","7.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-16","2024","06","16","","24.9","","8.7","","16.8","","1.2","","0.0","","","","","","3.5","","","","19","","49",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-17","2024","06","17","","29.2","","13.1","","21.1","","0.0","","3.1","","","","","","0.8","","","","18","","39",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-18","2024","06","18","","31.4","","18.3","","24.8","","0.0","","6.8","","","","","","0.4","","","","23","","38",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-19","2024","06","19","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-20","2024","06","20","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-21","2024","06","21","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-22","2024","06","22","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-23","2024","06","23","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-24","2024","06","24","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-25","2024","06","25","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-26","2024","06","26","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-27","2024","06","27","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-28","2024","06","28","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-29","2024","06","29","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-06-30","2024","06","30","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-01","2024","07","01","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-02","2024","07","02","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-03","2024","07","03","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-04","2024","07","04","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-05","2024","07","05","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-06","2024","07","06","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-07","2024","07","07","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-08","2024","07","08","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-09","2024","07","09","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-10","2024","07","10","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-11","2024","07","11","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-12","2024","07","12","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-13","2024","07","13","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-14","2024","07","14","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-15","2024","07","15","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-16","2024","07","16","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-17","2024","07","17","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-18","2024","07","18","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-19","2024","07","19","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-20","2024","07","20","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-21","2024","07","21","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-22","2024","07","22","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-23","2024","07","23","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-24","2024","07","24","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-25","2024","07","25","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-26","2024","07","26","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-27","2024","07","27","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-28","2024","07","28","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-29","2024","07","29","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-30","2024","07","30","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-07-31","2024","07","31","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-01","2024","08","01","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-02","2024","08","02","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-03","2024","08","03","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-04","2024","08","04","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-05","2024","08","05","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-06","2024","08","06","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-07","2024","08","07","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-08","2024","08","08","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-09","2024","08","09","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-10","2024","08","10","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-11","2024","08","11","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-12","2024","08","12","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-13","2024","08","13","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-14","2024","08","14","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-15","2024","08","15","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-16","2024","08","16","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-17","2024","08","17","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-18","2024","08","18","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-19","2024","08","19","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-20","2024","08","20","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-21","2024","08","21","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-22","2024","08","22","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-23","2024","08","23","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-24","2024","08","24","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-25","2024","08","25","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-26","2024","08","26","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-27","2024","08","27","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-28","2024","08","28","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-29","2024","08","29","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-30","2024","08","30","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-08-31","2024","08","31","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-01","2024","09","01","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-02","2024","09","02","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-03","2024","09","03","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-04","2024","09","04","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-05","2024","09","05","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-06","2024","09","06","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-07","2024","09","07","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-08","2024","09","08","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-09","2024","09","09","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-10","2024","09","10","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-11","2024","09","11","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-12","2024","09","12","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-13","2024","09","13","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-14","2024","09","14","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-15","2024","09","15","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-16","2024","09","16","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-17","2024","09","17","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-18","2024","09","18","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-19","2024","09","19","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-20","2024","09","20","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-21","2024","09","21","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-22","2024","09","22","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-23","2024","09","23","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-24","2024","09","24","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-25","2024","09","25","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-26","2024","09","26","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-27","2024","09","27","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-28","2024","09","28","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-29","2024","09","29","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-09-30","2024","09","30","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-01","2024","10","01","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-02","2024","10","02","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-03","2024","10","03","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-04","2024","10","04","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-05","2024","10","05","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-06","2024","10","06","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-07","2024","10","07","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-08","2024","10","08","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-09","2024","10","09","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-10","2024","10","10","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-11","2024","10","11","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-12","2024","10","12","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-13","2024","10","13","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-14","2024","10","14","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-15","2024","10","15","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-16","2024","10","16","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-17","2024","10","17","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-18","2024","10","18","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-19","2024","10","19","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-20","2024","10","20","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-21","2024","10","21","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-22","2024","10","22","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-23","2024","10","23","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-24","2024","10","24","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-25","2024","10","25","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-26","2024","10","26","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-27","2024","10","27","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-28","2024","10","28","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-29","2024","10","29","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-30","2024","10","30","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-10-31","2024","10","31","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-01","2024","11","01","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-02","2024","11","02","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-03","2024","11","03","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-04","2024","11","04","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-05","2024","11","05","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-06","2024","11","06","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-07","2024","11","07","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-08","2024","11","08","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-09","2024","11","09","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-10","2024","11","10","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-11","2024","11","11","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-12","2024","11","12","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-13","2024","11","13","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-14","2024","11","14","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-15","2024","11","15","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-16","2024","11","16","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-17","2024","11","17","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-18","2024","11","18","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-19","2024","11","19","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-20","2024","11","20","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-21","2024","11","21","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-22","2024","11","22","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-23","2024","11","23","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-24","2024","11","24","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-25","2024","11","25","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-26","2024","11","26","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-27","2024","11","27","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-28","2024","11","28","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-29","2024","11","29","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-11-30","2024","11","30","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-01","2024","12","01","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-02","2024","12","02","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-03","2024","12","03","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-04","2024","12","04","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-05","2024","12","05","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-06","2024","12","06","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-07","2024","12","07","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-08","2024","12","08","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-09","2024","12","09","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-10","2024","12","10","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-11","2024","12","11","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-12","2024","12","12","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-13","2024","12","13","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-14","2024","12","14","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-15","2024","12","15","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-16","2024","12","16","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-17","2024","12","17","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-18","2024","12","18","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-19","2024","12","19","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-20","2024","12","20","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-21","2024","12","21","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-22","2024","12","22","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-23","2024","12","23","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-24","2024","12","24","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-25","2024","12","25","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-26","2024","12","26","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-27","2024","12","27","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-28","2024","12","28","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-29","2024","12","29","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-30","2024","12","30","","","","","","","","","","","","","","","","","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2024-12-31","2024","12","31","","","","","","","","","","","","","","","","","","","","","","",""
