"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-77.79","49.76","MATAGAMI","7094637","2022-06-13","2022","06","13","","20.7","","10.9","","15.8","","2.2","","0.0","","","","","","0.5","","","","35","","32",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-14","2022","06","14","","25.9","","8.9","","17.4","","0.6","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-15","2022","06","15","","22.2","","13.1","","17.7","","0.3","","0.0","","","","","","3.0","","","","16","","45",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-16","2022","06","16","","27.2","","15.6","","21.4","","0.0","","3.4","","","","","","0.4","","","","25","","49",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-17","2022","06","17","","17.2","","2.8","","10.0","","8.0","","0.0","","","","","","8.2","","","","31","","63",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-18","2022","06","18","","12.3","","1.2","","6.7","","11.3","","0.0","","","","","","0.0","","","","32","","50",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-19","2022","06","19","","19.3","","-0.6","","9.4","","8.6","","0.0","","","","","","0.0","","","","32","","37",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-20","2022","06","20","","25.2","","3.4","","14.3","","3.7","","0.0","","","","","","2.2","","","","24","","37",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-21","2022","06","21","","19.8","","13.5","","16.7","","1.3","","0.0","","","","","","1.1","","","","17","","33",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-22","2022","06","22","","27.4","","7.7","","17.5","","0.5","","0.0","","","","","","0.0","","","","33","","44",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-23","2022","06","23","","26.1","","5.5","","15.8","","2.2","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-24","2022","06","24","","24.1","","6.5","","15.3","","2.7","","0.0","","","","","","0.0","","","","32","","32",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-25","2022","06","25","","26.3","","3.2","","14.7","","3.3","","0.0","","","","","","0.0","","","","17","","32",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-26","2022","06","26","","24.5","","13.5","","19.0","","0.0","","1.0","","","","","","0.9","","","","20","","44",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-27","2022","06","27","","17.5","","5.4","","11.5","","6.5","","0.0","","","","","","1.1","","","","32","","46",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-28","2022","06","28","","23.1","","6.9","","15.0","","3.0","","0.0","","","","","","17.2","","","","22","","42",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-29","2022","06","29","","18.2","","6.8","","12.5","","5.5","","0.0","","","","","","0.0","","","","30","","31",""
"-77.79","49.76","MATAGAMI","7094637","2022-06-30","2022","06","30","","20.9","","6.1","","13.5","","4.5","","0.0","","","","","","5.8","","","","18","","53",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-01","2022","07","01","","22.1","","6.7","","14.4","","3.6","","0.0","","","","","","2.3","","","","30","","64",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-02","2022","07","02","","17.1","","5.7","","11.4","","6.6","","0.0","","","","","","0.0","","","","28","","60",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-03","2022","07","03","","15.7","","6.6","","11.1","","6.9","","0.0","","","","","","1.3","","","","29","","42",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-04","2022","07","04","","21.4","","8.9","","15.1","","2.9","","0.0","","","","","","0.7","","","","31","","31",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-05","2022","07","05","","16.8","","6.5","","11.6","","6.4","","0.0","","","","","","3.7","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-06","2022","07","06","","19.7","","3.9","","11.8","","6.2","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-07","2022","07","07","","21.2","","7.8","","14.5","","3.5","","0.0","","","","","","1.9","","","","32","","41",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-08","2022","07","08","","14.0","","4.4","","9.2","","8.8","","0.0","","","","","","0.0","","","","34","","37",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-09","2022","07","09","","20.8","","2.3","","11.5","","6.5","","0.0","","","","","","0.0","","","","32","","31",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-10","2022","07","10","","26.6","","4.8","","15.7","","2.3","","0.0","","","","","","0.0","","","","22","","46",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-11","2022","07","11","","18.2","","14.8","","16.5","","1.5","","0.0","","","","","","20.3","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-12","2022","07","12","","21.3","","9.9","","15.6","","2.4","","0.0","","","","","","0.0","","","","31","","47",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-13","2022","07","13","","21.6","","7.1","","14.3","","3.7","","0.0","","","","","","2.2","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-14","2022","07","14","","22.2","","6.8","","14.5","","3.5","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-15","2022","07","15","","25.8","","8.1","","16.9","","1.1","","0.0","","","","","","0.0","","","","25","","35",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-16","2022","07","16","","26.3","","15.2","","20.8","","0.0","","2.8","","","","","","6.3","","","","23","","38",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-17","2022","07","17","","29.0","","12.4","","20.7","","0.0","","2.7","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-18","2022","07","18","","30.4","","15.7","","23.0","","0.0","","5.0","","","","","","5.7","","","","31","","60",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-19","2022","07","19","","20.1","","9.1","","14.6","","3.4","","0.0","","","","","","0.2","","","","31","","34",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-20","2022","07","20","","23.2","","7.2","","15.2","","2.8","","0.0","","","","","","1.2","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-21","2022","07","21","","21.1","","14.0","","17.5","","0.5","","0.0","","","","","","6.5","","","","26","","44",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-22","2022","07","22","","26.0","","13.0","","19.5","","0.0","","1.5","","","","","","5.2","","","","26","","43",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-23","2022","07","23","","23.4","","14.3","","18.8","","0.0","","0.8","","","","","","0.1","","","","26","","39",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-24","2022","07","24","","25.9","","14.9","","20.4","","0.0","","2.4","","","","","","0.2","","","","27","","33",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-25","2022","07","25","","17.3","","11.6","","14.5","","3.5","","0.0","","","","","","12.3","","","","30","","37",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-26","2022","07","26","","21.0","","11.2","","16.1","","1.9","","0.0","","","","","","0.0","","","","27","","33",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-27","2022","07","27","","25.2","","11.6","","18.4","","0.0","","0.4","","","","","","3.8","","","","22","","37",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-28","2022","07","28","","21.4","","13.6","","17.5","","0.5","","0.0","","","","","","4.1","","","","27","","41",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-29","2022","07","29","","19.0","","12.5","","15.7","","2.3","","0.0","","","","","","2.5","","","","31","","35",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-30","2022","07","30","","23.7","","13.1","","18.4","","0.0","","0.4","","","","","","0.0","","","","27","","34",""
"-77.79","49.76","MATAGAMI","7094637","2022-07-31","2022","07","31","","28.0","","15.8","","21.9","","0.0","","3.9","","","","","","0.3","","","","23","","39",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-01","2022","08","01","","23.7","","12.2","","18.0","","0.0","","0.0","","","","","","16.7","","","","30","","47",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-02","2022","08","02","","20.7","","10.1","","15.4","","2.6","","0.0","","","","","","0.1","","","","31","","36",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-03","2022","08","03","","19.9","","9.3","","14.6","","3.4","","0.0","","","","","","2.7","","","","18","","49",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-04","2022","08","04","","19.2","","8.3","","13.8","","4.2","","0.0","","","","","","0.0","","","","33","","32",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-05","2022","08","05","","23.9","","8.2","","16.1","","1.9","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-06","2022","08","06","","26.0","","14.9","","20.4","","0.0","","2.4","","","","","","0.7","","","","23","","45",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-07","2022","08","07","","17.9","","7.3","","12.6","","5.4","","0.0","","","","","","0.0","","","","31","","37",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-08","2022","08","08","","15.2","","5.3","","10.3","","7.7","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-09","2022","08","09","","23.7","","5.3","","14.5","","3.5","","0.0","","","","","","0.0","","","","18","","32",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-10","2022","08","10","","26.2","","11.3","","18.8","","0.0","","0.8","","","","","","0.5","","","","34","","46",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-11","2022","08","11","","15.1","","7.3","","11.2","","6.8","","0.0","","","","","","2.0","","","","31","","45",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-12","2022","08","12","","21.3","","4.6","","13.0","","5.0","","0.0","","","","","","0.0","","","","32","","32",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-13","2022","08","13","","24.8","","8.5","","16.7","","1.3","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-14","2022","08","14","","21.8","","12.0","","16.9","","1.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-15","2022","08","15","","24.5","","11.7","","18.1","","0.0","","0.1","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-16","2022","08","16","","26.2","","9.4","","17.8","","0.2","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-17","2022","08","17","","27.2","","9.1","","18.2","","0.0","","0.2","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-18","2022","08","18","","28.3","","9.1","","18.7","","0.0","","0.7","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-19","2022","08","19","","27.8","","10.5","","19.1","","0.0","","1.1","","","","","","8.2","","","","25","","40",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-20","2022","08","20","","22.5","","16.0","","19.2","","0.0","","1.2","","","","","","7.1","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-21","2022","08","21","","23.4","","11.2","","17.3","","0.7","","0.0","","","","","","12.6","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-22","2022","08","22","","25.8","","9.9","","17.9","","0.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-23","2022","08","23","","24.6","","11.4","","18.0","","0.0","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-24","2022","08","24","","17.2","","2.4","","9.8","","8.2","","0.0","","","","","","0.0","","","","33","","31",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-25","2022","08","25","","15.3","","0.5","","7.9","","10.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-26","2022","08","26","","18.2","","7.1","","12.7","","5.3","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-27","2022","08","27","","24.2","","5.7","","15.0","","3.0","","0.0","","","","","","0.0","","","","21","","41",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-28","2022","08","28","","21.8","","15.4","","18.6","","0.0","","0.6","","","","","","0.8","","","","23","","40",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-29","2022","08","29","","23.2","","15.0","","19.1","","0.0","","1.1","","","","","","3.3","","","","19","","32",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-30","2022","08","30","","24.2","","10.2","","17.2","","0.8","","0.0","","","","","","7.7","","","","31","","44",""
"-77.79","49.76","MATAGAMI","7094637","2022-08-31","2022","08","31","","12.5","","6.1","","9.3","","8.7","","0.0","","","","","","0.2","","","","29","","38",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-01","2022","09","01","","15.3","","5.0","","10.2","","7.8","","0.0","","","","","","1.4","","","","28","","42",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-02","2022","09","02","","28.9","","5.5","","17.2","","0.8","","0.0","","","","","","0.2","","","","25","","53",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-03","2022","09","03","","18.7","","4.0","","11.3","","6.7","","0.0","","","","","","16.2","","","","31","","43",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-04","2022","09","04","","15.8","","0.6","","8.2","","9.8","","0.0","","","","","","0.1","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-05","2022","09","05","","21.9","","2.0","","12.0","","6.0","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-06","2022","09","06","","25.1","","5.0","","15.0","","3.0","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-07","2022","09","07","","25.3","","6.8","","16.0","","2.0","","0.0","","","","","","0.0","","","","32","","32",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-08","2022","09","08","","23.8","","4.4","","14.1","","3.9","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-09","2022","09","09","","26.8","","14.5","","20.7","","0.0","","2.7","","","","","","0.0","","","","22","","35",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-10","2022","09","10","","27.0","","11.8","","19.4","","0.0","","1.4","","","","","","0.0","","","","25","","31",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-11","2022","09","11","","14.8","","11.2","","13.0","","5.0","","0.0","","","","","","6.7","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-12","2022","09","12","","19.5","","10.0","","14.7","","3.3","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-13","2022","09","13","","21.0","","8.8","","14.9","","3.1","","0.0","","","","","","0.0","","","","34","","38",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-14","2022","09","14","","12.1","","3.5","","7.8","","10.2","","0.0","","","","","","0.6","","","","31","","47",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-15","2022","09","15","","10.0","","4.2","","7.1","","10.9","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-16","2022","09","16","","14.3","","1.6","","7.9","","10.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-17","2022","09","17","","16.8","","-0.4","","8.2","","9.8","","0.0","","","","","","0.5","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-18","2022","09","18","","16.4","","4.7","","10.5","","7.5","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-19","2022","09","19","","17.1","","3.5","","10.3","","7.7","","0.0","","","","","","0.0","","","","12","","33",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-20","2022","09","20","","19.0","","-0.9","","9.1","","8.9","","0.0","","","","","","0.0","","","","18","","36",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-21","2022","09","21","","16.0","","7.2","","11.6","","6.4","","0.0","","","","","","20.7","","","","31","","42",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-22","2022","09","22","","7.2","","2.1","","4.6","","13.4","","0.0","","","","","","2.1","","","","32","","60",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-23","2022","09","23","","13.8","","1.0","","7.4","","10.6","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-24","2022","09","24","","17.8","","3.3","","10.6","","7.4","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-25","2022","09","25","","16.9","","3.7","","10.3","","7.7","","0.0","","","","","","0.4","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-26","2022","09","26","","14.4","","9.1","","11.8","","6.2","","0.0","","","","","","0.1","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-27","2022","09","27","","14.3","","6.5","","10.4","","7.6","","0.0","","","","","","0.1","","","","33","","41",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-28","2022","09","28","","8.2","","-0.6","","3.8","","14.2","","0.0","","","","","","0.3","","","","31","","44",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-29","2022","09","29","","15.6","","-0.1","","7.8","","10.2","","0.0","","","","","","0.0","","","","22","","38",""
"-77.79","49.76","MATAGAMI","7094637","2022-09-30","2022","09","30","","17.7","","3.4","","10.6","","7.4","","0.0","","","","","","0.5","","","","28","","35",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-01","2022","10","01","","9.3","","-2.4","","3.5","","14.5","","0.0","","","","","","0.2","","","","34","","33",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-02","2022","10","02","","10.4","","-4.5","","2.9","","15.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-03","2022","10","03","","19.3","","-0.7","","9.3","","8.7","","0.0","","","","","","0.0","","","","21","","31",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-04","2022","10","04","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-77.79","49.76","MATAGAMI","7094637","2022-10-05","2022","10","05","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-77.79","49.76","MATAGAMI","7094637","2022-10-06","2022","10","06","","7.7","","0.9","","4.3","","13.7","","0.0","","","","","","7.1","","","","36","","31",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-07","2022","10","07","","4.1","","-0.4","","1.8","","16.2","","0.0","","","","","","0.0","","","","34","","37",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-08","2022","10","08","","3.6","","-0.9","","1.3","","16.7","","0.0","","","","","","4.5","","","","29","","36",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-09","2022","10","09","","5.8","","-0.1","","2.9","","15.1","","0.0","","","","","","0.7","","","","29","","35",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-10","2022","10","10","","9.2","","0.3","","4.8","","13.2","","0.0","","","","","","0.0","","","","26","","40",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-11","2022","10","11","","17.1","","1.0","","9.0","","9.0","","0.0","","","","","","0.0","","","","24","","41",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-12","2022","10","12","","14.7","","5.5","","10.1","","7.9","","0.0","","","","","","0.0","","","","15","","41",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-13","2022","10","13","","13.1","","6.6","","9.8","","8.2","","0.0","","","","","","15.2","","","","16","","34",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-14","2022","10","14","","12.1","","2.0","","7.0","","11.0","","0.0","","","","","","0.2","","","","15","","45",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-15","2022","10","15","","13.3","","0.6","","7.0","","11.0","","0.0","","","","","","6.7","","","","21","","40",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-16","2022","10","16","","7.4","","2.7","","5.0","","13.0","","0.0","","","","","","0.4","","","","21","","42",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-17","2022","10","17","","8.9","","4.0","","6.4","","11.6","","0.0","","","","","","10.4","","","","6","","44",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-18","2022","10","18","","6.7","","3.0","","4.8","","13.2","","0.0","","","","","","36.0","","","","7","","42",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-19","2022","10","19","","6.2","","1.2","","3.7","","14.3","","0.0","","","","","","1.5","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-20","2022","10","20","","5.1","","0.0","","2.6","","15.4","","0.0","","","","","","2.3","","","","23","","34",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-21","2022","10","21","","9.5","","0.6","","5.1","","12.9","","0.0","","","","","","0.3","","","","18","","46",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-22","2022","10","22","","13.9","","3.9","","8.9","","9.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-23","2022","10","23","","21.5","","3.0","","12.2","","5.8","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-24","2022","10","24","","20.3","","5.7","","13.0","","5.0","","0.0","","","","","","0.0","","","","17","","36",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-25","2022","10","25","","19.7","","12.1","","15.9","","2.1","","0.0","","","","","","0.0","","","","16","","41",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-26","2022","10","26","","18.3","","0.3","","9.3","","8.7","","0.0","","","","","","6.2","","","","33","","50",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-27","2022","10","27","","1.3","","-3.7","","-1.2","","19.2","","0.0","","","","","","0.2","","0","","31","","48",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-28","2022","10","28","","8.7","","-3.5","","2.6","","15.4","","0.0","","","","","","0.0","","","","21","","38",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-29","2022","10","29","","14.6","","3.8","","9.2","","8.8","","0.0","","","","","","0.0","","","","24","","46",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-30","2022","10","30","","14.5","","2.7","","8.6","","9.4","","0.0","","","","","","0.0","","","","21","","32",""
"-77.79","49.76","MATAGAMI","7094637","2022-10-31","2022","10","31","","13.5","","-1.1","","6.2","","11.8","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-01","2022","11","01","","11.4","","-1.5","","4.9","","13.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-02","2022","11","02","","6.0","","-4.0","","1.0","","17.0","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-03","2022","11","03","","18.3","","4.9","","11.6","","6.4","","0.0","","","","","","0.0","","","","23","","50",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-04","2022","11","04","","15.0","","1.6","","8.3","","9.7","","0.0","","","","","","6.0","","","","31","","52",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-05","2022","11","05","","14.5","","1.0","","7.8","","10.2","","0.0","","","","","","34.7","","","","16","","35",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-06","2022","11","06","","14.5","","7.3","","10.9","","7.1","","0.0","","","","","","0.9","","","","20","","64",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-07","2022","11","07","","7.8","","-2.3","","2.8","","15.2","","0.0","","","","","","1.9","","","","27","","64",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-08","2022","11","08","","-1.0","","-7.8","","-4.4","","22.4","","0.0","","","","","","0.0","","","","29","","45",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-09","2022","11","09","","2.5","","-5.6","","-1.5","","19.5","","0.0","","","","","","4.5","","","","20","","38",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-10","2022","11","10","","3.2","","-2.2","","0.5","","17.5","","0.0","","","","","","3.6","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-11","2022","11","11","","-1.1","","-2.4","","-1.7","","19.7","","0.0","","","","","","24.4","","5","","7","","34",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-12","2022","11","12","","-2.4","","-6.8","","-4.6","","22.6","","0.0","","","","","","0.1","","7","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-13","2022","11","13","","-5.3","","-7.6","","-6.5","","24.5","","0.0","","","","","","0.3","","8","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-14","2022","11","14","","-3.3","","-7.4","","-5.3","","23.3","","0.0","","","","","","0.4","","10","","32","","35",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-15","2022","11","15","","-5.3","","-10.8","","-8.0","","26.0","","0.0","","","","","","0.0","","9","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-16","2022","11","16","","-6.7","","-10.2","","-8.4","","26.4","","0.0","","","","","","0.8","","9","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-17","2022","11","17","","-7.3","","-12.4","","-9.8","","27.8","","0.0","","","","","","0.0","","11","","31","","33",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-18","2022","11","18","","-6.7","","-14.8","","-10.8","","28.8","","0.0","","","","","","0.3","","13","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-19","2022","11","19","","-4.7","","-12.0","","-8.4","","26.4","","0.0","","","","","","0.7","","13","","16","","37",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-20","2022","11","20","","-5.8","","-15.0","","-10.4","","28.4","","0.0","","","","","","0.2","","16","","28","","42",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-21","2022","11","21","","-4.2","","-14.5","","-9.4","","27.4","","0.0","","","","","","4.1","","13","","27","","51",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-22","2022","11","22","","-4.9","","-12.6","","-8.8","","26.8","","0.0","","","","","","0.9","","19","","23","","33",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-23","2022","11","23","","-4.8","","-14.2","","-9.5","","27.5","","0.0","","","","","","0.0","","21","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-24","2022","11","24","","0.9","","-4.8","","-2.0","","20.0","","0.0","","","","","","1.5","","21","","19","","31",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-25","2022","11","25","","0.7","","-2.2","","-0.8","","18.8","","0.0","","","","","","2.5","","20","","32","","37",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-26","2022","11","26","","1.8","","-2.6","","-0.4","","18.4","","0.0","","","","","","0.2","","23","","20","","38",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-27","2022","11","27","","1.8","","-4.5","","-1.3","","19.3","","0.0","","","","","","0.3","","19","","33","","35",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-28","2022","11","28","","-4.3","","-11.0","","-7.6","","25.6","","0.0","","","","","","0.0","","18","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-29","2022","11","29","","-4.3","","-10.7","","-7.5","","25.5","","0.0","","","","","","0.0","","18","","15","","36",""
"-77.79","49.76","MATAGAMI","7094637","2022-11-30","2022","11","30","","0.8","","-5.4","","-2.3","","20.3","","0.0","","","","","","5.5","","18","","27","","57",""
