"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-77.79","49.76","MATAGAMI","7094637","2023-12-01","2023","12","01","","-7.4","","-17.7","","-12.5","","30.5","","0.0","","","","","","0.0","","20","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-02","2023","12","02","","-5.5","","-17.6","","-11.5","","29.5","","0.0","","","","","","0.0","","19","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-03","2023","12","03","","-6.0","","-20.4","","-13.2","","31.2","","0.0","","","","","","0.0","","18","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-04","2023","12","04","","-6.5","","-20.0","","-13.3","","31.3","","0.0","","","","","","0.0","","19","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-05","2023","12","05","","-10.6","","-24.5","","-17.6","","35.6","","0.0","","","","","","0.0","","18","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-06","2023","12","06","","-10.8","","-26.7","","-18.7","","36.7","","0.0","","","","","","0.0","","18","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-07","2023","12","07","","-8.9","","-21.1","","-15.0","","33.0","","0.0","","","","","","0.0","","18","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-08","2023","12","08","","-4.1","","-10.0","","-7.1","","25.1","","0.0","","","","","","0.0","","18","","15","","36",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-09","2023","12","09","","6.0","","-4.2","","0.9","","17.1","","0.0","","","","","","3.3","","18","","23","","62",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-10","2023","12","10","","5.1","","-6.6","","-0.7","","18.7","","0.0","","","","","","1.2","","8","","23","","49",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-11","2023","12","11","","-6.6","","-13.0","","-9.8","","27.8","","0.0","","","","","","0.2","","11","","29","","33",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-12","2023","12","12","","-3.3","","-12.8","","-8.1","","26.1","","0.0","","","","","","1.3","","11","","28","","54",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-13","2023","12","13","","-10.6","","-14.4","","-12.5","","30.5","","0.0","","","","","","0.1","","13","","28","","40",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-14","2023","12","14","","1.3","","-15.1","","-6.9","","24.9","","0.0","","","","","","0.0","","13","","18","","38",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-15","2023","12","15","","2.2","","-13.1","","-5.4","","23.4","","0.0","","","","","","0.0","","12","","28","","48",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-16","2023","12","16","","-2.6","","-14.5","","-8.6","","26.6","","0.0","","","","","","0.3","","11","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-17","2023","12","17","","4.5","","-2.6","","1.0","","17.0","","0.0","","","","","","5.0","","11","","19","","35",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-18","2023","12","18","","2.1","","-8.8","","-3.3","","21.3","","0.0","","","","","","1.1","","9","","35","","65",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-19","2023","12","19","","-7.7","","-12.3","","-10.0","","28.0","","0.0","","","","","","0.4","","9","","31","","44",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-20","2023","12","20","","-5.2","","-12.2","","-8.7","","26.7","","0.0","","","","","","0.1","","10","","29","","41",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-21","2023","12","21","","-9.7","","-15.8","","-12.8","","30.8","","0.0","","","","","","0.0","","9","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-22","2023","12","22","","-5.4","","-13.3","","-9.4","","27.4","","0.0","","","","","","0.0","","9","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-23","2023","12","23","","-1.4","","-8.2","","-4.8","","22.8","","0.0","","","","","","0.0","","8","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-24","2023","12","24","","4.3","","-1.5","","1.4","","16.6","","0.0","","","","","","0.0","","8","","21","","37",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-25","2023","12","25","","2.6","","-3.3","","-0.4","","18.4","","0.0","","","","","","0.6","","6","","21","","42",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-26","2023","12","26","","-3.3","","-10.3","","-6.8","","24.8","","0.0","","","","","","0.0","","4","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-27","2023","12","27","","0.2","","-15.2","","-7.5","","25.5","","0.0","","","","","","0.0","","4","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-28","2023","12","28","","-0.3","","-9.9","","-5.1","","23.1","","0.0","","","","","","0.2","","4","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-29","2023","12","29","","-2.7","","-8.5","","-5.6","","23.6","","0.0","","","","","","0.0","","4","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-30","2023","12","30","","-7.4","","-10.6","","-9.0","","27.0","","0.0","","","","","","0.3","","5","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-12-31","2023","12","31","","-7.5","","-10.9","","-9.2","","27.2","","0.0","","","","","","0.2","","5","","","M","","M"
